day,blocks_count,difficulty_median,blockreward_sum,blockreward_median,size_total_sum,size_total_median,size_stripped_median,size_witness_median,weight_median,tx_count_total_median,tx_count_segwit_median,tx_count_nonsegwit_median,tx_count_total_sum,tx_count_segwit_sum,tx_count_nonsegwit_sum,tx_fee_total_median,tx_fee_mean_median,tx_fee_percentile_10_median,tx_fee_percentile_50_median,tx_fee_percentile_90_median,tx_fee_total_sum,tx_size_mean_median,tx_size_percentile_10_median,tx_size_percentile_50_median,tx_size_percentile_90_median,tx_vsize_mean_median,tx_vsize_percentile_10_median,tx_vsize_percentile_50_median,tx_vsize_percentile_90_median,tx_input_count_total_median,tx_input_count_mean_median,tx_input_count_percentile_10_median,tx_input_count_percentile_50_median,tx_input_count_percentile_90_median,tx_input_count_total_sum,tx_output_count_total_median,tx_output_count_mean_median,tx_output_count_percentile_10_median,tx_output_count_percentile_50_median,tx_output_count_percentile_90_median,tx_output_count_total_sum,tx_input_value_total_median,tx_input_value_mean_median,tx_input_value_percentile_10_median,tx_input_value_percentile_50_median,tx_input_value_percentile_90_median,tx_input_value_total_sum,tx_output_value_total_median,tx_output_value_mean_median,tx_output_value_percentile_10_median,tx_output_value_percentile_50_median,tx_output_value_percentile_90_median,tx_output_value_total_sum,price_btc,marketcap_total,marketcap_btc,volume_total,volume_btc,crypto_currencies,crypto_markets,crypto_exchanges,totalbytesrecv,totalbytessent,version,uptime,peersin,peersout,mempool_tx,mempool_bytes,mempool_usage,mempool_max,mempool_minfee,nodes_total,nodes_with_channels,nodes_without_channels,channels_total,channels_unique,channels_duplicate,capacity_total,density,cut_nodes,cut_channels,channel_capacity_percentile_10,channel_capacity_percentile_50,channel_capacity_percentile_90,node_capacity_total_percentile_10,node_capacity_total_percentile_50,node_capacity_total_percentile_90,node_channels_total_percentile_10,node_channels_total_percentile_50,node_channels_total_percentile_90,node_eccentricity_mean,node_eccentricity_min,node_eccentricity_max,node_eccentricity_percentile_10,node_eccentricity_percentile_50,node_eccentricity_percentile_90,transitivity,node_clustering_mean,node_clustering_percentile_10,node_clustering_percentile_50,node_clustering_percentile_90
2019-11-28,163.0,12973235968799.78,2037.5,12.5,145203756.0,1103091.0,826720.0,266612.0,3836014.0,2117.0,1018.0,953.0,316000.0,163032.0,152968.0,0.14002901,7.378e-05,4.46e-06,3.343e-05,0.0001215,26.52736725,421.0,223.0,249.0,519.0,331.0,144.0,223.0,405.0,5004.0,2.0,1.0,1.0,2.0,663147.0,5174.0,2.0,1.0,2.0,3.0,770394.0,3620.64339097,2.06308581,0.002,0.02950844,1.37992745,781479.38899271,3620.49877065,2.06300014,0.00199427,0.02950244,1.3798926,781452.86162546,7556.92,205182199028.56,136562541962.48,75838109956.43,22576464763.61,3172.0,20857.0,603.0,16939019881.0,226194183076.0,/Satoshi:0.18.0/,3144081.0,41.0,8.0,3094.0,1084894.0,5102560.0,300000000.0,1e-05,4986.0,4903.0,83.0,31164.0,27802.0,3363.0,824.65701639,0.0023,401.0,1504.0,0.00070239,0.006,0.09,0.00099982,0.015,0.37957821,1.0,3.0,21.0,5.1527,4.0,7.0,5.0,5.0,6.0,0.0693,0.265,0.0,0.1667,0.8
2019-11-29,136.0,12973235968799.78,1700.0,12.5,143846242.0,1235559.0,894456.0,317728.0,3993157.0,2586.0,1196.0,1249.0,305085.0,152466.0,152619.0,0.24910448,0.00010244,2.733e-05,4.693e-05,0.00014828,32.57996189,441.0,223.0,249.0,546.0,352.0,165.0,224.0,438.0,5726.0,2.0,1.0,1.0,3.0,662708.0,6003.0,2.0,1.0,2.0,3.0,746993.0,5648.23436888,2.63900101,0.00280968,0.04008624,1.54537537,973823.28995424,5648.04662405,2.63891452,0.00278235,0.03994615,1.54537393,973790.70999235,7582.33,206426707944.55,137039322376.09,64998328842.02,18964661010.66,3178.0,20871.0,604.0,17412956291.0,227310653200.0,/Satoshi:0.18.0/,3230481.0,41.0,8.0,5079.0,1806477.0,7954592.0,300000000.0,1e-05,4984.0,4901.0,83.0,31112.0,27755.0,3359.0,824.2482668,0.0023,400.0,1504.0,0.00070811,0.006,0.09,0.001,0.015,0.37957821,1.0,3.0,21.0,5.1556,4.0,7.0,5.0,5.0,6.0,0.0691,0.2647,0.0,0.1667,0.7857
2019-11-30,126.0,12973235968799.78,1575.0,12.5,135152150.0,1217283.0,879351.0,303983.0,3993137.0,2479.0,1181.0,1056.0,284912.0,150621.0,134291.0,0.20622168,9.299e-05,6.78e-06,4.584e-05,0.0001455,27.73794039,463.0,223.0,249.0,523.0,363.0,164.0,223.0,434.0,5584.0,2.0,1.0,1.0,2.0,617353.0,5733.0,2.0,1.0,2.0,3.0,712543.0,4763.87979275,2.38826436,0.00198,0.02463083,1.30146158,772217.08069414,4763.70562983,2.38817409,0.00195176,0.02455253,1.3013787,772189.34275375,7721.25,208916447344.55,139564686292.1,64882890569.85,18851245557.98,3178.0,20699.0,604.0,17886858474.0,228297497419.0,/Satoshi:0.18.0/,3316881.0,41.0,8.0,4114.0,1461633.0,6486448.0,300000000.0,1e-05,4991.0,4906.0,85.0,31078.0,27721.0,3357.0,824.1754158,0.0023,405.0,1506.0,0.0007,0.006,0.09,0.001,0.015,0.37676243,1.0,3.0,21.0,5.159,4.0,7.0,5.0,5.0,6.0,0.0691,0.265,0.0,0.1667,0.8
2019-12-01,139.0,12973235968799.78,1737.5,12.5,118202070.0,983388.0,702558.0,239623.0,3093806.0,2174.0,1147.0,874.0,268135.0,151918.0,116217.0,0.12820286,7.036e-05,2.02e-06,3.518e-05,0.0001215,21.14391287,421.0,223.0,256.0,518.0,328.0,144.0,212.0,404.0,4329.0,2.0,1.0,1.0,2.0,528301.0,4907.0,2.0,1.0,2.0,3.0,652155.0,3477.78278051,1.90297871,0.00171992,0.019789,1.22481825,656055.02216909,3477.65457765,1.90287805,0.00161966,0.01973283,1.22471115,656033.87825622,7367.74,200300853801.64,133182856748.27,62626996075.22,18653732570.0,3178.0,20699.0,604.0,18309564818.0,231354573270.0,/Satoshi:0.18.0/,3403281.0,41.0,8.0,2266.0,725574.0,3385824.0,300000000.0,1e-05,4992.0,4907.0,85.0,31094.0,27728.0,3366.0,824.6711259,0.0023,403.0,1504.0,0.0007,0.006,0.09,0.00099982,0.015,0.37675818,1.0,3.0,21.0,5.1592,4.0,7.0,5.0,5.0,6.0,0.0691,0.2654,0.0,0.1667,0.8
2019-12-02,145.0,12973235968799.78,1812.5,12.5,150251910.0,1201933.0,882870.0,294369.0,3993135.0,2305.0,1168.0,1123.0,318601.0,163495.0,155106.0,0.16987971,7.124e-05,6.78e-06,3.469e-05,0.0001172,26.29735921,444.0,223.0,249.0,522.0,351.0,165.0,223.0,423.0,5647.0,2.0,1.0,1.0,2.0,691666.0,5635.0,2.0,1.0,2.0,3.0,775684.0,5288.2292991,2.45988331,0.0023,0.03313958,1.48280267,867182.0249955,5288.02208755,2.45979118,0.00228,0.03309883,1.48279589,867155.72763629,7303.79,198575634398.99,132047332411.29,59959930599.98,17479725752.58,3185.0,20705.0,609.0,18762965196.0,242016919643.0,/Satoshi:0.18.0/,3489681.0,41.0,8.0,4216.0,1971828.0,7954160.0,300000000.0,1e-05,4990.0,4905.0,85.0,31096.0,27730.0,3366.0,824.56043226,0.0023,403.0,1501.0,0.0007,0.006,0.09,0.00098532,0.015,0.37778162,1.0,3.0,21.0,5.1594,4.0,7.0,5.0,5.0,6.0,0.0693,0.2655,0.0,0.1667,0.8
2019-12-03,158.0,12973235968799.78,1975.0,12.5,150613954.0,1148564.0,852229.0,289026.0,3966108.0,2415.0,1152.0,1139.0,333969.0,172935.0,161034.0,0.14336599,6.618e-05,2.27e-06,2.64e-05,0.00010001,25.41092659,425.0,223.0,249.0,520.0,336.0,165.0,223.0,416.0,5215.0,2.0,1.0,1.0,2.0,685648.0,5633.0,2.0,1.0,2.0,2.0,796462.0,4413.20417217,2.09169267,0.00182449,0.02778208,1.34836403,857573.34382743,4413.07114986,2.09159073,0.00179073,0.02776626,1.34833777,857547.93290084,7332.76,199280428957.21,132577003867.41,54557298188.45,15579338619.48,3190.0,20660.0,612.0,19269710334.0,269146531733.0,/Satoshi:0.18.0/,3576081.0,41.0,8.0,3247.0,1256740.0,5126944.0,300000000.0,1e-05,4993.0,4910.0,84.0,31142.0,27761.0,3384.0,829.58599471,0.0023,407.0,1507.0,0.0007,0.006,0.09,0.00099578,0.015,0.379,1.0,3.0,21.0,5.1666,4.0,7.0,5.0,5.0,6.0,0.0693,0.2649,0.0,0.1667,0.8
2019-12-04,167.0,12973235968799.78,2087.5,12.5,153870894.0,1128158.0,859069.0,248910.0,3992594.0,2112.0,1020.0,1055.0,332204.0,170422.0,161782.0,0.12801056,7.149e-05,2.95e-06,2.3e-05,0.0001104,29.28244482,431.0,223.0,250.0,521.0,339.0,165.0,223.0,405.0,5217.0,2.0,1.0,1.0,2.0,701439.0,4943.0,2.0,1.0,2.0,2.0,808121.0,3635.17807529,2.08291822,0.00152329,0.02597909,1.08764757,2308337.82983466,3634.96350785,2.0828699,0.00150062,0.02591744,1.08762565,2308308.54738984,7261.55,196812669001.35,131307467658.73,56708972419.36,16003044287.04,3194.0,20699.0,614.0,19787245515.0,271350519352.0,/Satoshi:0.18.0/,3662481.0,41.0,8.0,1998.0,734537.0,3190192.0,300000000.0,1e-05,4991.0,4907.0,84.0,31149.0,27760.0,3388.0,836.083111,0.0023,405.0,1502.0,0.00071745,0.006,0.09,0.00099606,0.015,0.37957821,1.0,3.0,21.0,5.1746,4.0,7.0,5.0,5.0,6.0,0.0699,0.2654,0.0,0.1667,0.8
2019-12-05,145.0,12973235968799.78,1812.5,12.5,151075732.0,1211954.0,886314.0,309662.0,3993134.0,2558.0,1174.0,1143.0,319133.0,163205.0,155928.0,0.14459724,6.167e-05,5.76e-06,2.297e-05,0.0001044,23.51212497,444.0,223.0,249.0,552.0,350.0,165.0,223.0,438.0,5674.0,2.0,1.0,1.0,2.0,690597.0,5870.0,2.0,1.0,2.0,3.0,771420.0,4960.67371997,2.22021944,0.00234486,0.03243944,1.38869502,918151.82449381,4960.49434411,2.22018663,0.00233301,0.03243184,1.38867222,918128.31236884,7360.78,198821504647.54,133120127479.21,67746847739.44,20934041729.0,3194.0,20788.0,614.0,20305559555.0,294790066918.0,/Satoshi:0.18.0/,3748881.0,41.0,8.0,3663.0,1516522.0,6997456.0,300000000.0,1e-05,4986.0,4902.0,84.0,31161.0,27770.0,3391.0,841.53779918,0.0023,406.0,1499.0,0.00072254,0.006,0.09,0.00099578,0.015,0.38001927,1.0,3.0,21.0,5.1742,4.0,7.0,5.0,5.0,6.0,0.0701,0.2662,0.0,0.1667,0.8
2019-12-06,145.0,12876842089682.48,1812.5,12.5,153266913.0,1210116.0,882912.0,304764.0,3993014.0,2374.0,1192.0,1093.0,311069.0,163354.0,147715.0,0.16000384,7.321e-05,5.73e-06,2.486e-05,0.000111,25.0666879,458.0,223.0,249.0,551.0,366.0,165.0,223.0,438.0,5582.0,2.0,1.0,1.0,2.0,710879.0,5588.0,2.0,1.0,2.0,2.0,761890.0,4487.7654645,2.29984523,0.00217789,0.03,1.34038223,2270808.60972969,4487.71505743,2.29977927,0.00209036,0.0299688,1.34035638,2270783.54304179,7437.5,201254551397.15,134519597082.93,58030094498.21,17807599723.16,3202.0,20781.0,614.0,20795225614.0,304061671690.0,/Satoshi:0.18.0/,3835281.0,41.0,8.0,3935.0,1404781.0,6631280.0,300000000.0,1e-05,4986.0,4902.0,84.0,31102.0,27706.0,3399.0,843.65559603,0.0023,407.0,1506.0,0.00072441,0.006,0.09,0.0009818,0.015,0.38289123,1.0,3.0,21.0,5.1849,4.0,7.0,5.0,5.0,6.0,0.0703,0.2663,0.0,0.1667,0.8
2019-12-07,155.0,12876842089682.48,1937.5,12.5,131516961.0,930592.0,653955.0,253721.0,2901475.0,1977.0,1067.0,719.0,282629.0,161819.0,120810.0,0.08202436,5.156e-05,2.03e-06,1.876e-05,7.942e-05,17.67538179,429.0,223.0,252.0,516.0,332.0,144.0,202.0,404.0,4154.0,2.0,1.0,1.0,2.0,597611.0,4355.0,2.0,1.0,2.0,2.0,681257.0,2744.80221169,1.77808806,0.001388,0.01635627,0.90873055,979631.47992527,2744.71778485,1.77798437,0.00136915,0.0163304,0.90862505,979613.80454348,7563.39,204381572340.07,136812944245.87,56166741736.49,17394610217.35,3202.0,20818.0,614.0,21258894168.0,307497102482.0,/Satoshi:0.18.0/,3921681.0,41.0,8.0,2101.0,686942.0,3334736.0,300000000.0,1e-05,4992.0,4907.0,85.0,31152.0,27747.0,3408.0,845.39893512,0.0023,404.0,1507.0,0.00072466,0.006,0.09,0.00098532,0.015,0.38547033,1.0,3.0,21.0,5.1849,4.0,7.0,5.0,5.0,6.0,0.0703,0.2668,0.0,0.1667,0.8095
2019-12-08,148.0,12876842089682.48,1850.0,12.5,124101403.0,882659.0,604382.0,262256.0,2692458.0,1920.0,1148.0,695.0,278763.0,165433.0,113330.0,0.08248939,4.579e-05,2.02e-06,1.122e-05,9.262e-05,14.40476798,422.0,223.0,283.0,464.0,329.0,153.0,202.0,402.0,3835.0,2.0,1.0,1.0,2.0,560631.0,4430.0,2.0,1.0,2.0,2.0,670385.0,2754.85061268,1.52912656,0.00148439,0.015,0.97140415,700907.63168406,2754.74681097,1.52906423,0.00147209,0.01497288,0.97133215,700893.22691608,7557.81,204806799433.48,136727116720.53,50576193831.64,15303391681.5,3202.0,20818.0,614.0,21700589181.0,310475192752.0,/Satoshi:0.18.0/,4008081.0,41.0,8.0,1805.0,593185.0,2972448.0,300000000.0,1e-05,4997.0,4912.0,85.0,31163.0,27750.0,3413.0,847.33280331,0.0023,405.0,1512.0,0.0007268,0.006,0.09,0.00099578,0.01490609,0.38547033,1.0,3.0,21.0,5.1853,4.0,7.0,5.0,5.0,6.0,0.0702,0.2665,0.0,0.1667,0.8095
2019-12-09,148.0,12876842089682.48,1850.0,12.5,164209891.0,1237298.0,883968.0,331658.0,3993259.0,2391.0,1114.0,1123.0,316995.0,162054.0,154941.0,0.13977234,6.36e-05,6.78e-06,1.648e-05,0.0001,22.5574718,479.0,223.0,249.0,545.0,371.0,165.0,223.0,439.0,5875.0,2.0,1.0,1.0,2.0,757887.0,5812.0,2.0,1.0,2.0,3.0,788231.0,5721.26858876,2.53533143,0.00259358,0.03695342,1.61373612,1207527.35620407,5721.15769165,2.53525684,0.00257768,0.03693446,1.61351172,1207504.79873227,7493.63,203089820349.51,135578584026.04,52630896785.15,15618280481.04,3210.0,20824.0,617.0,22176815019.0,314053137788.0,/Satoshi:0.18.0/,4094481.0,41.0,8.0,4901.0,3095952.0,11557824.0,300000000.0,1e-05,4999.0,4914.0,85.0,30979.0,27581.0,3398.0,842.76398118,0.0023,406.0,1521.0,0.00072679,0.006,0.09,0.00097819,0.01489502,0.38020702,1.0,3.0,21.0,5.1864,4.0,7.0,5.0,5.0,6.0,0.0693,0.2653,0.0,0.1667,0.8
2019-12-10,148.0,12876842089682.48,1850.0,12.5,163971934.0,1246936.0,873034.0,352767.0,3993168.0,2438.0,1199.0,1094.0,321466.0,167367.0,154099.0,0.14407299,6.551e-05,6.78e-06,2.397e-05,0.0001,23.31467953,475.0,223.0,249.0,559.0,365.0,165.0,223.0,440.0,5888.0,2.0,1.0,1.0,3.0,755800.0,5826.0,2.0,1.0,2.0,2.0,776757.0,5946.61653553,2.78474738,0.00216325,0.03393691,1.35326929,1244024.71130773,5946.51272689,2.78469313,0.00211116,0.03381624,1.35325281,1244001.3966282,7350.45,199082985581.11,132997349674.69,59164765460.95,18366209163.33,3214.0,20666.0,618.0,22658083110.0,316553605261.0,/Satoshi:0.18.0/,4180881.0,41.0,8.0,4884.0,2388736.0,10436464.0,300000000.0,1e-05,5004.0,4918.0,86.0,30942.0,27536.0,3404.0,844.15993432,0.0023,407.0,1525.0,0.00072646,0.006,0.09,0.00096745,0.01489137,0.37652782,1.0,3.0,21.0,5.1918,4.0,7.0,5.0,5.0,6.0,0.0694,0.2646,0.0,0.1667,0.8
2019-12-11,132.0,12876842089682.48,1650.0,12.5,154583039.0,1266309.0,886434.0,359470.0,3993301.0,2428.0,1120.0,1107.0,288155.0,146771.0,141384.0,0.17501841,7.657e-05,1.761e-05,2.93e-05,0.0001155,23.89650554,488.0,223.0,249.0,568.0,378.0,165.0,224.0,470.0,5886.0,2.0,1.0,1.0,3.0,733165.0,5514.0,2.0,1.0,2.0,3.0,700200.0,5987.33862971,2.7949287,0.00261688,0.0436042,1.63607,1096361.90161346,5987.11932682,2.79485194,0.0025499,0.04347972,1.63557,1096338.00510792,7266.36,197369795881.13,131492275576.17,58338685820.84,17156181658.58,3218.0,20660.0,623.0,23145327719.0,318328984146.0,/Satoshi:0.18.0/,4267281.0,41.0,8.0,7504.0,3130795.0,13215488.0,300000000.0,1e-05,5025.0,4940.0,85.0,30996.0,27579.0,3416.0,846.97829998,0.0023,408.0,1541.0,0.00071813,0.006,0.09,0.0009,0.0147,0.37519856,1.0,3.0,21.0,5.1947,4.0,7.0,5.0,5.0,6.0,0.0697,0.2644,0.0,0.1667,0.8
2019-12-12,133.0,12876842089682.48,1662.5,12.5,145585626.0,1237528.0,891245.0,337171.0,3993248.0,2485.0,1253.0,1175.0,310072.0,164915.0,145157.0,0.16310989,6.692e-05,7.64e-06,2.695e-05,0.00010248,22.58029974,453.0,223.0,249.0,538.0,352.0,165.0,223.0,437.0,5706.0,2.0,1.0,1.0,2.0,664373.0,5892.0,2.0,1.0,2.0,3.0,750234.0,4092.26318481,1.93466821,0.00253352,0.03257883,1.57914922,829017.14452342,4092.00428232,1.93460193,0.00249148,0.03257205,1.57887366,828994.56422368,7213.05,195795166073.44,130538844007.16,59972899126.04,17984337346.55,3226.0,20532.0,624.0,23631938307.0,320958554961.0,/Satoshi:0.18.0/,4353681.0,41.0,8.0,5349.0,1977533.0,8701344.0,300000000.0,1e-05,5026.0,4941.0,85.0,31013.0,27599.0,3415.0,846.38187525,0.0023,406.0,1537.0,0.000711,0.006,0.09,0.0009,0.01483961,0.37487063,1.0,3.0,21.0,5.1852,4.0,7.0,5.0,5.0,6.0,0.0697,0.2645,0.0,0.1667,0.8
2019-12-13,152.0,12876842089682.48,1900.0,12.5,153313151.0,1208466.0,879106.0,302655.0,3993161.0,2398.0,1258.0,1071.0,329512.0,178600.0,150912.0,0.13205763,6.274e-05,6.72e-06,2.485e-05,0.00010906,23.17111236,435.0,223.0,249.0,523.0,338.0,165.0,223.0,422.0,5599.0,2.0,1.0,1.0,2.0,697076.0,5766.0,2.0,1.0,2.0,3.0,808251.0,3794.91753768,1.9384295,0.0022448,0.03002073,1.52621704,750405.71502066,3794.75797433,1.93838112,0.0022107,0.02998235,1.5261812,750382.5439083,7257.89,197184000475.5,131361897267.78,59759015660.12,17439583115.02,3233.0,20561.0,624.0,24109582133.0,338117376903.0,/Satoshi:0.18.0/,4440081.0,41.0,8.0,3659.0,1293113.0,5834000.0,300000000.0,1e-05,5031.0,4947.0,84.0,31065.0,27636.0,3426.0,848.08050582,0.0023,406.0,1542.0,0.0007115,0.006,0.09,0.0009,0.01489502,0.37487063,1.0,3.0,21.0,5.1854,4.0,7.0,5.0,5.0,6.0,0.0698,0.2653,0.0,0.1667,0.8
2019-12-14,151.0,12876842089682.48,1887.5,12.5,135293253.0,1035665.0,739398.0,278329.0,3266794.0,2199.0,1230.0,770.0,291279.0,172513.0,118766.0,0.08524648,4.77e-05,2.04e-06,1.66e-05,0.0001,14.73090744,431.0,223.0,283.0,518.0,329.0,165.0,206.0,404.0,4483.0,2.0,1.0,1.0,2.0,617046.0,4771.0,2.0,1.0,2.0,2.0,704454.0,4241.01035989,2.26388528,0.00124096,0.01941192,1.13394359,715376.02720521,4240.89296457,2.26383748,0.00122136,0.01941024,1.13392317,715361.29629777,7215.06,196250209232.38,130598834784.54,57984960547.1,17042944129.66,3234.0,20579.0,624.0,24588465601.0,339595757646.0,/Satoshi:0.18.0/,4526481.0,40.0,8.0,2031.0,661279.0,3164656.0,300000000.0,1e-05,5038.0,4954.0,84.0,31112.0,27678.0,3435.0,848.87640345,0.0023,407.0,1547.0,0.0007116,0.006,0.09,0.0009,0.01490609,0.37778162,1.0,3.0,21.0,5.1862,4.0,7.0,5.0,5.0,6.0,0.0699,0.2647,0.0,0.1667,0.8
2019-12-15,124.0,12876842089682.48,1550.0,12.5,141351550.0,1257506.0,787526.0,352663.0,3993187.0,2207.0,1317.0,900.0,258366.0,149167.0,109199.0,0.1288007,5.636e-05,6.31e-06,2.015e-05,9.274e-05,20.48160067,442.0,223.0,249.0,520.0,341.0,165.0,210.0,404.0,5726.0,2.0,1.0,1.0,2.0,645825.0,5435.0,2.0,1.0,2.0,2.0,611896.0,4176.25912338,2.21126443,0.00174183,0.02810229,1.92215765,626737.90687998,4176.09865622,2.21115032,0.00169272,0.02807731,1.91945462,626717.42527931,7126.95,194264973020.56,129018505120.62,59024292878.23,17202469690.62,3234.0,20579.0,624.0,25014052489.0,342352934481.0,/Satoshi:0.18.0/,4612881.0,40.0,8.0,3373.0,1178497.0,5336016.0,300000000.0,1e-05,5037.0,4952.0,85.0,31107.0,27666.0,3439.0,849.52828104,0.0023,405.0,1547.0,0.00072,0.006,0.09,0.00092615,0.01499771,0.37805235,1.0,3.0,21.0,5.1762,4.0,7.0,5.0,5.0,6.0,0.0703,0.2657,0.0,0.1667,0.8
2019-12-16,157.0,12876842089682.48,1962.5,12.5,161298565.0,1196931.0,872807.0,312260.0,3993157.0,2276.0,1181.0,1008.0,330126.0,175727.0,154399.0,0.12191776,5.753e-05,6.78e-06,2.341e-05,0.0001,22.33105231,459.0,223.0,249.0,546.0,353.0,165.0,223.0,435.0,5631.0,2.0,1.0,1.0,2.0,748649.0,5277.0,2.0,1.0,2.0,2.0,795972.0,3949.13093703,1.98895912,0.002,0.02915284,1.39029942,781759.5094582,3949.01469408,1.98891741,0.00198663,0.02912533,1.39024502,781737.17840589,7103.14,193355614011.47,128596568571.73,59551353666.08,17490054816.18,3241.0,20593.0,629.0,25403851324.0,344324798220.0,/Satoshi:0.18.0/,4686681.0,40.0,8.0,3842.0,1571415.0,7242288.0,300000000.0,1e-05,4843.0,4842.0,1.0,30921.0,27506.0,3414.0,851.1257719,0.0023,411.0,1524.0,0.00062199,0.00638461,0.09,0.00097038,0.01591453,0.39181185,1.0,3.0,21.0,5.216,4.0,7.0,5.0,5.0,6.0,0.0729,0.2568,0.0,0.1623,0.7
2019-12-17,141.0,12876842089682.48,1762.5,12.5,184979141.0,1301206.0,887457.0,417798.0,3993340.0,2431.0,1217.0,1107.0,314849.0,166527.0,148322.0,0.14641769,6.839e-05,1.023e-05,2.488e-05,0.00010027,22.63123773,512.0,223.0,249.0,591.0,393.0,165.0,223.0,474.0,6099.0,2.0,1.0,1.0,3.0,879274.0,5915.0,2.0,1.0,2.0,3.0,768482.0,5242.75820211,2.37178829,0.00242912,0.03753085,1.53291549,1761076.81444769,5242.65521796,2.37171923,0.00239349,0.03752284,1.53287481,1761054.18320996,6921.75,186572811437.74,125325637889.99,74690242427.06,20951009232.15,3242.0,20352.0,630.0,248247564.0,17931169222.0,/Satoshi:0.18.0/,56413.0,30.0,8.0,6215.0,9780994.0,25582352.0,300000000.0,1e-05,4850.0,4849.0,1.0,30962.0,27544.0,3417.0,849.91294474,0.0023,409.0,1527.0,0.00060882,0.00625704,0.09,0.0009607,0.01573485,0.38944524,1.0,3.0,21.0,5.2717,4.0,7.0,5.0,5.0,6.0,0.0727,0.2577,0.0,0.1637,0.7
2019-12-18,134.0,12876842089682.48,1675.0,12.5,154028060.0,1229615.0,901739.0,315808.0,3993298.0,2668.0,1244.0,1196.0,318200.0,163424.0,154776.0,0.19464811,7.53e-05,2.043e-05,3.438e-05,0.00012336,27.75214475,450.0,223.0,249.0,563.0,358.0,164.0,224.0,448.0,5798.0,2.0,1.0,1.0,3.0,713362.0,6213.0,2.0,1.0,2.0,3.0,781880.0,6654.36855282,2.92480353,0.00264374,0.0473573,2.06530637,1178102.61943691,6654.1410359,2.92469802,0.00258236,0.04735052,2.06527267,1178074.86729216,6699.29,179678438249.76,121298359024.02,87996798645.36,25332573309.86,3245.0,20372.0,631.0,659829173.0,36824108988.0,/Satoshi:0.18.0/,142813.0,38.0,8.0,5977.0,2893874.0,10581152.0,300000000.0,1e-05,4862.0,4861.0,1.0,31004.0,27583.0,3421.0,850.2342584,0.0023,409.0,1535.0,0.0006,0.0062,0.09,0.00092615,0.01547237,0.38866253,1.0,3.0,21.0,5.273,4.0,7.0,5.0,5.0,6.0,0.0726,0.2575,0.0,0.163,0.7
